time,open,high,low,close,signal,SMA:10,SMA:2,10-2 crossover,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,
2018-02-05T12:08:00.000,1.24155,1.2416,1.24139,1.24139,1.0,1.241279,1.24147,1.9100000000005224E-4,0.1538461538460694,0.13736263736256632,0.26923076923071293,0.35714285714277,0.6153846153845215,0.785714285714216,0.7692307692307129,0.6098901098901018,0.6373626373625663,0.5494505494505092,
2018-02-05T12:10:00.000,1.24138,1.24138,1.24063,1.24072,-1.0,1.241284,1.241055,-2.2900000000003473E-4,0.1229050279329006,0.25698324022341656,0.3463687150837192,0.6089385474859434,0.7821229050278651,0.7653631284915661,0.6033519553072598,0.6312849162010501,0.5418994413407475,0.16759776536311394,
2018-02-05T12:12:00.000,1.24072,1.24134,1.24057,1.24129,-1.0,1.241349,1.241005,-3.44000000000122E-4,0.22674418604645533,0.3197674418603758,0.593023255813856,0.7732558139534156,0.7558139534883136,0.5872093023255747,0.6162790697673683,0.5232558139534479,0.13372093023253487,0.4651162790697314,
2018-02-05T12:14:00.000,1.24129,1.24146,1.24127,1.24136,-1.0,1.241397,1.241325,-7.2000000000072E-5,0.28658536585362554,0.5731707317072511,0.7621951219511633,0.7439024390243506,0.567073170731737,0.5975609756097132,0.5,0.09146341463419917,0.4390243902439123,0.48170731707318726,
2018-02-05T12:16:00.000,1.24135,1.24135,1.24108,1.24111,-1.0,1.241404,1.241235,-1.689999999998637E-4,0.5731707317072511,0.7621951219511633,0.7439024390243506,0.567073170731737,0.5975609756097132,0.5,0.09146341463419917,0.4390243902439123,0.48170731707318726,0.3292682926829004,
2018-02-05T12:18:00.000,1.24111,1.24138,1.24107,1.24129,-1.0,1.241382,1.2412,-1.8199999999990446E-4,0.7621951219511633,0.7439024390243506,0.567073170731737,0.5975609756097132,0.5,0.09146341463419917,0.4390243902439123,0.48170731707318726,0.3292682926829004,0.4390243902439123,
2018-02-05T12:20:00.000,1.2413,1.2415,1.24124,1.24149,0.0,1.241349,1.24139,4.099999999995774E-5,0.7439024390243506,0.567073170731737,0.5975609756097132,0.5,0.09146341463419917,0.4390243902439123,0.48170731707318726,0.3292682926829004,0.4390243902439123,0.5609756097560876,
2018-02-05T12:22:00.000,1.24149,1.24149,1.24128,1.24138,1.0,1.241308,1.241435,1.2699999999998823E-4,0.7685950413222958,0.809917355371781,0.6776859504131716,0.1239669421488225,0.5950413223140177,0.6528925619834438,0.4462809917354674,0.5950413223140177,0.7603305785123254,0.6694214876032012,
2018-02-05T12:24:00.000,1.24137,1.24137,1.24082,1.24113,0.0,1.241271,1.241255,-1.6000000000016E-5,0.8672566371680668,0.7256637168141489,0.1327433628319332,0.6371681415929256,0.6991150442478016,0.47787610619464505,0.6371681415929256,0.8141592920353722,0.7168141592919676,0.4955752212390076,
2018-02-05T12:26:00.000,1.24112,1.24157,1.24108,1.24142,0.0,1.241258,1.241275,1.6999999999933735E-5,0.7961165048543438,0.1456310679612446,0.6990291262135859,0.766990291262138,0.5242718446601355,0.6990291262135859,0.8932038834951017,0.7864077669902033,0.5436893203884164,0.8252427184465496,
2018-02-05T12:28:00.000,1.24143,1.24168,1.24138,1.24158,1.0,1.241277,1.2414999999999998,2.229999999998622E-4,0.13513513513522704,0.6486486486487297,0.711711711711809,0.4864864864864973,0.6486486486487297,0.8288288288288991,0.7297297297297459,0.5045045045046342,0.7657657657658198,0.9099099099099153,
2018-02-05T12:30:00.000,1.24157,1.24178,1.24147,1.24172,1.0,1.241377,1.24165,2.729999999999677E-4,0.5950413223140177,0.6528925619834438,0.4462809917354674,0.5950413223140177,0.7603305785123254,0.6694214876032012,0.4628099173554083,0.7024793388428994,0.8347107438015088,0.9504132231403609,
2018-02-05T12:32:00.000,1.24171,1.24215,1.24165,1.24215,1.0,1.241463,1.241935,4.7200000000002795E-4,0.40601503759395735,0.21804511278187205,0.35338345864658016,0.5037593984961816,0.4210526315788507,0.23308270676693235,0.4511278195488044,0.5714285714284522,0.6766917293232066,1.0,
2018-02-05T12:34:00.000,1.24213,1.24233,1.24202,1.24233,1.0,1.24156,1.24224,6.800000000000139E-4,0.19205298013239774,0.31125827814569634,0.4437086092715183,0.3708609271522721,0.20529801324506816,0.39735099337746593,0.5033112582780941,0.5960264900661989,0.8807947019868485,1.0,
2018-02-05T12:36:00.000,1.24235,1.24236,1.24175,1.24191,1.0,1.24164,1.24212,4.799999999998139E-4,0.3051948051948108,0.43506493506493693,0.3636363636363243,0.20129870129873875,0.38961038961037836,0.4935064935064504,0.5844155844155675,0.8636363636364685,0.9805194805194954,0.7077922077922884,
2018-02-05T12:38:00.000,1.24188,1.24205,1.2418,1.24193,1.0,1.241704,1.24192,2.1599999999999397E-4,0.43506493506493693,0.3636363636363243,0.20129870129873875,0.38961038961037836,0.4935064935064504,0.5844155844155675,0.8636363636364685,0.9805194805194954,0.7077922077922884,0.7207792207792433,
2018-02-05T12:40:00.000,1.24192,1.24195,1.24172,1.24175,1.0,1.24173,1.2418399999999998,1.0999999999983245E-4,0.3636363636363243,0.20129870129873875,0.38961038961037836,0.4935064935064504,0.5844155844155675,0.8636363636364685,0.9805194805194954,0.7077922077922884,0.7207792207792433,0.6038961038960721,
2018-02-05T12:42:00.000,1.24175,1.242,1.24173,1.24198,1.0,1.24179,1.241865,7.500000000004725E-5,0.20129870129873875,0.38961038961037836,0.4935064935064504,0.5844155844155675,0.8636363636364685,0.9805194805194954,0.7077922077922884,0.7207792207792433,0.6038961038960721,0.7532467532468469,
2018-02-05T12:44:00.000,1.24197,1.24197,1.24163,1.24189,1.0,1.241866,1.241935,6.900000000009676E-5,0.26562500000001626,0.3906249999999729,0.5,0.8359375000001328,0.976562500000019,0.6484375000001111,0.6640625000000406,0.523437499999981,0.7031250000001247,0.6328125000000081,
2018-02-05T12:46:00.000,1.24192,1.24218,1.24184,1.24218,1.0,1.2419419999999999,1.242035,9.300000000012076E-5,0.20408163265304272,0.34693877551021796,0.7857142857144638,0.9693877551020662,0.5408163265307672,0.5612244897959808,0.3775510204081517,0.6122448979593548,0.5204081632653269,0.8163265306123975,
2018-02-05T12:48:00.000,1.24218,1.24259,1.24216,1.2425,1.0,1.242034,1.24234,3.0599999999991745E-4,0.22321428571416005,0.6071428571428642,0.7678571428570119,0.3928571428571358,0.4107142857141972,0.2499999999998513,0.4553571428571482,0.3749999999998761,0.6339285714285555,0.919642857142728,
2018-02-05T12:50:00.000,1.24249,1.24263,1.24235,1.24238,1.0,1.2421,1.24244,3.4000000000000696E-4,0.5200000000001332,0.7,0.28000000000008884,0.3,0.11999999999991118,0.350000000000111,0.2599999999999556,0.5500000000001111,0.8700000000000222,0.750000000000111,
2018-02-05T12:52:00.000,1.24237,1.24245,1.24203,1.24206,1.0,1.242091,1.24222,1.2900000000004574E-4,0.7,0.28000000000008884,0.3,0.11999999999991118,0.350000000000111,0.2599999999999556,0.5500000000001111,0.8700000000000222,0.750000000000111,0.4299999999999778,
2018-02-05T12:54:00.000,1.24208,1.2423,1.242,1.2423,1.0,1.242088,1.2421799999999998,9.199999999975894E-5,0.28000000000008884,0.3,0.11999999999991118,0.350000000000111,0.2599999999999556,0.5500000000001111,0.8700000000000222,0.750000000000111,0.4299999999999778,0.6700000000000222,
2018-02-05T12:56:00.000,1.24231,1.24275,1.24227,1.2426,1.0,1.242157,1.2424499999999998,2.929999999998767E-4,0.267857142857111,0.1071428571427651,0.31250000000006195,0.23214285714278987,0.4910714285714693,0.7767857142856417,0.6696428571428766,0.38392857142850595,0.5982142857142344,0.8660714285713453,
2018-02-05T12:58:00.000,1.24261,1.24298,1.24254,1.24272,1.0,1.242236,1.2426599999999999,4.2399999999997995E-4,0.08888888888881578,0.2592592592593202,0.19259259259254385,0.4074074074074561,0.6444444444444078,0.5555555555555921,0.3185185185184759,0.4962962962962719,0.7185185185184759,0.8074074074074561,
2018-02-05T13:00:00.000,1.24274,1.24287,1.24262,1.24281,1.0,1.242342,1.242765,4.2299999999984017E-4,0.2592592592593202,0.19259259259254385,0.4074074074074561,0.6444444444444078,0.5555555555555921,0.3185185185184759,0.4962962962962719,0.7185185185184759,0.8074074074074561,0.874074074074068,
2018-02-05T13:02:00.000,1.2428,1.2428,1.2423,1.24237,1.0,1.242381,1.2425899999999999,2.089999999999037E-4,0.19259259259254385,0.4074074074074561,0.6444444444444078,0.5555555555555921,0.3185185185184759,0.4962962962962719,0.7185185185184759,0.8074074074074561,0.874074074074068,0.548148148148136,
2018-02-05T13:04:00.000,1.2424,1.24241,1.24221,1.24228,-1.0,1.24242,1.2423250000000001,-9.499999999995623E-5,0.29824561403511507,0.5789473684209911,0.4736842105263363,0.19298245614026546,0.40350877192976986,0.6666666666666018,0.7719298245614513,0.8508771929824425,0.4649122807017168,0.38596491228072566,
2018-02-05T13:06:00.000,1.24229,1.24243,1.24209,1.2421,-1.0,1.242412,1.24219,-2.220000000001665E-4,0.5102040816326068,0.3877551020408718,0.061224489795867504,0.3061224489795641,0.6122448979591282,0.7346938775510897,0.826530612244891,0.3775510204081517,0.2857142857143504,0.10204081632652136,
2018-02-05T13:08:00.000,1.24208,1.24221,1.242,1.242,-1.0,1.242362,1.2420499999999999,-3.1200000000009E-4,0.3877551020408718,0.061224489795867504,0.3061224489795641,0.6122448979591282,0.7346938775510897,0.826530612244891,0.3775510204081517,0.2857142857143504,0.10204081632652136,0.0,
2018-02-05T13:10:00.000,1.24199,1.24207,1.24174,1.24187,-1.0,1.242311,1.241935,-3.7599999999993194E-4,0.25806451612895137,0.4516129032257545,0.6935483870967135,0.7903225806452047,0.8629032258064386,0.5080645161289962,0.43548387096776214,0.29032258064511507,0.2096774193547954,0.1048387096773977,
2018-02-05T13:12:00.000,1.24188,1.24203,1.24168,1.24171,-1.0,1.242276,1.24179,-4.8599999999998644E-4,0.47692307692309793,0.7076923076922893,0.8000000000000683,0.8692307692307745,0.5307692307692596,0.4615384615385535,0.3230769230769704,0.2461538461539066,0.14615384615394075,0.023076923077072858,
2018-02-05T13:14:00.000,1.24172,1.24172,1.24138,1.24145,-1.0,1.242191,1.24158,-6.110000000001392E-4,0.7624999999999774,0.8375000000000503,0.8937500000000008,0.6187500000000112,0.5625000000000607,0.45000000000002083,0.3875000000000295,0.30625000000005465,0.20625000000009627,0.043750000000007803,
2018-02-05T13:16:00.000,1.24146,1.24154,1.24143,1.24153,-1.0,1.242084,1.24149,-5.939999999999834E-4,0.8375000000000503,0.8937500000000008,0.6187500000000112,0.5625000000000607,0.45000000000002083,0.3875000000000295,0.30625000000005465,0.20625000000009627,0.043750000000007803,0.09375000000005637,
2018-02-05T13:18:00.000,1.24155,1.24167,1.24116,1.2414,-1.0,1.241952,1.241465,-4.869999999999042E-4,0.9649122807017817,0.7076023391812979,0.6549707602339705,0.5497076023391858,0.49122807017544545,0.4152046783625959,0.3216374269006372,0.16959064327480824,0.21637426900585252,0.14035087719300296,
2018-02-05T13:20:00.000,1.24141,1.24179,1.24133,1.24162,-1.0,1.241833,1.24151,-3.2300000000007323E-4,0.7378048780488011,0.6829268292683555,0.5731707317073287,0.5121951219512327,0.4329268292683216,0.3353658536585952,0.1768292682926375,0.2256097560975684,0.14634146341465726,0.2804878048780141,
2018-02-05T13:22:00.000,1.24158,1.24175,1.24116,1.24129,-1.0,1.241725,1.241455,-2.6999999999999247E-4,0.881889763779617,0.7401574803149826,0.661417322834669,0.5590551181102789,0.4330708661418121,0.22834645669285694,0.29133858267717777,0.18897637795278757,0.36220472440940754,0.10236220472439017,
2018-02-05T13:24:00.000,1.24128,1.24158,1.24115,1.24158,-1.0,1.241655,1.241435,-2.1999999999988695E-4,0.7421875000000352,0.6640625000000406,0.5625000000000651,0.4375000000001084,0.23437499999998374,0.2968750000000488,0.1953125000000732,0.3671874999999919,0.1093750000000271,0.33593749999995937,
2018-02-05T13:26:00.000,1.24159,1.24201,1.24152,1.24201,1.0,1.241646,1.241795,1.4899999999995472E-4,0.8018867924528006,0.6792452830188798,0.5283018867925319,0.2830188679244809,0.3584905660377596,0.23584905660383879,0.443396226415041,0.13207547169813297,0.40566037735840166,0.8113207547170127,
2018-02-05T13:28:00.000,1.242,1.24215,1.2417,1.24185,1.0,1.241631,1.24193,2.990000000000492E-4,0.7199999999999733,0.5600000000000533,0.2999999999999334,0.38000000000000445,0.2500000000000555,0.4699999999999178,0.14000000000001334,0.4299999999998823,0.8599999999999867,0.6999999999998445,
2018-02-05T13:30:00.000,1.24187,1.24189,1.24161,1.24171,1.0,1.241615,1.2417799999999999,1.6499999999997073E-4,0.5600000000000533,0.2999999999999334,0.38000000000000445,0.2500000000000555,0.4699999999999178,0.14000000000001334,0.4299999999998823,0.8599999999999867,0.6999999999998445,0.5600000000000533,
2018-02-05T13:32:00.000,1.24173,1.24194,1.24158,1.24169,1.0,1.241613,1.2417,8.699999999994823E-5,0.2999999999999334,0.38000000000000445,0.2500000000000555,0.4699999999999178,0.14000000000001334,0.4299999999998823,0.8599999999999867,0.6999999999998445,0.5600000000000533,0.5399999999999245,
2018-02-05T13:34:00.000,1.24168,1.24181,1.24153,1.24164,0.0,1.241632,1.241665,3.2999999999949736E-5,0.38000000000000445,0.2500000000000555,0.4699999999999178,0.14000000000001334,0.4299999999998823,0.8599999999999867,0.6999999999998445,0.5600000000000533,0.5399999999999245,0.4900000000000466,
2018-02-05T13:36:00.000,1.24163,1.242,1.24162,1.24191,1.0,1.24167,1.241775,1.0500000000002174E-4,0.2500000000000555,0.4699999999999178,0.14000000000001334,0.4299999999998823,0.8599999999999867,0.6999999999998445,0.5600000000000533,0.5399999999999245,0.4900000000000466,0.7600000000000089,
2018-02-05T13:38:00.000,1.2419,1.24211,1.24178,1.2419,1.0,1.24172,1.241905,1.8500000000010175E-4,0.4699999999999178,0.14000000000001334,0.4299999999998823,0.8599999999999867,0.6999999999998445,0.5600000000000533,0.5399999999999245,0.4900000000000466,0.7600000000000089,0.7499999999999445,
2018-02-05T13:40:00.000,1.24191,1.24216,1.24175,1.24215,1.0,1.241773,1.242025,2.5199999999991896E-4,0.13861386138617343,0.42574257425737566,0.8514851485149713,0.6930693069306474,0.5544554455446937,0.5346534653465433,0.48514851485160704,0.7524752475248787,0.7425742574258035,0.9900990099011446,
2018-02-05T13:42:00.000,1.24216,1.24231,1.24201,1.24226,1.0,1.24187,1.242205,3.349999999999742E-4,0.3706896551723379,0.7413793103448671,0.6034482758619766,0.48275862068973435,0.46551724137927736,0.42241379310351757,0.6551724137931563,0.6465517241379277,0.8620689655173008,0.9568965517240489,
2018-02-05T13:44:00.000,1.24226,1.24241,1.24202,1.24202,1.0,1.241914,1.24214,2.260000000000595E-4,0.5505617977528875,0.3707865168538429,0.2134831460675531,0.19101123595504776,0.13483146067428345,0.43820224719110934,0.4269662921348567,0.7078651685394267,0.831460674157208,0.5617977528088907,
2018-02-05T13:46:00.000,1.24204,1.24224,1.24188,1.24223,1.0,1.241936,1.242125,1.8899999999999473E-4,0.363636363636226,0.20454545454553483,0.181818181818113,0.1250000000000631,0.43181818181823917,0.42045454545452826,0.7045454545455349,0.8295454545453456,0.5568181818180499,0.7954545454544651,
2018-02-05T13:48:00.000,1.24222,1.24247,1.24203,1.24245,1.0,1.241996,1.24234,3.4399999999989994E-4,0.1914893617022131,0.17021276595739152,0.11702127659581002,0.4042553191490116,0.39361702127660075,0.6595744680852169,0.7765957446807907,0.5212765957445854,0.7446808510637946,0.9787234042554146,
2018-02-05T13:50:00.000,1.24247,1.2425,1.24221,1.24221,1.0,1.242046,1.24233,2.8399999999995096E-4,0.16494845360819788,0.11340206185573617,0.3917525773196702,0.3814432989690863,0.6391752577320815,0.7525773195875888,0.5051546391751774,0.7216494845360659,0.9484536082475383,0.7010309278351271,
2018-02-05T13:52:00.000,1.2422,1.24234,1.2418,1.2418,-1.0,1.242057,1.242005,-5.199999999994098E-5,0.11340206185573617,0.3917525773196702,0.3814432989690863,0.6391752577320815,0.7525773195875888,0.5051546391751774,0.7216494845360659,0.9484536082475383,0.7010309278351271,0.278350515463934,
2018-02-05T13:54:00.000,1.24179,1.24192,1.24178,1.24182,-1.0,1.242075,1.24181,-2.649999999999597E-4,0.3295454545455979,0.318181818181887,0.6022727272728936,0.7272727272727043,0.4545454545454087,0.6931818181818239,0.9431818181819501,0.6704545454546544,0.20454545454553483,0.22727272727270434,
2018-02-05T13:56:00.000,1.24182,1.24203,1.2418,1.24196,-1.0,1.24208,1.24189,-1.900000000001345E-4,0.20000000000011842,0.5333333333335505,0.6799999999999882,0.35999999999997634,0.6400000000000237,0.9333333333334912,0.6133333333334794,0.06666666666680483,0.09333333333334912,0.2800000000000474,
2018-02-05T13:58:00.000,1.24197,1.24229,1.24195,1.2422,0.0,1.24211,1.24208,-2.999999999997449E-5,0.5333333333335505,0.6799999999999882,0.35999999999997634,0.6400000000000237,0.9333333333334912,0.6133333333334794,0.06666666666680483,0.09333333333334912,0.2800000000000474,0.6000000000000593,
2018-02-05T14:00:00.000,1.2422,1.24225,1.2419,1.24191,0.0,1.242086,1.2420550000000001,-3.0999999999892225E-5,0.6666666666665638,0.33333333333312776,0.624999999999923,0.9305555555557012,0.5972222222222651,0.027777777777657848,0.055555555555315696,0.2499999999998458,0.583333333333282,0.18055555555554698,
2018-02-05T14:02:00.000,1.2419,1.2419,1.24129,1.2414,-1.0,1.242,1.2416550000000002,-3.449999999998177E-4,0.6033057851239154,0.7768595041322254,0.9586776859505073,0.760330578512465,0.42148760330581697,0.43801652892557735,0.5537190082644506,0.752066115702493,0.5123966942149579,0.09090909090914095,
2018-02-05T14:04:00.000,1.24141,1.24156,1.24127,1.24138,-1.0,1.241936,1.24139,-5.459999999999354E-4,0.7804878048780267,0.9593495934960244,0.7642276422764727,0.4308943089430792,0.4471544715446333,0.5609756097560535,0.7560975609756053,0.520325203252078,0.10569105691055296,0.08943089430881834,
2018-02-05T14:06:00.000,1.24139,1.2416,1.24139,1.24152,-1.0,1.241865,1.24145,-4.150000000000542E-4,0.9593495934960244,0.7642276422764727,0.4308943089430792,0.4471544715446333,0.5609756097560535,0.7560975609756053,0.520325203252078,0.10569105691055296,0.08943089430881834,0.2032520325202386,
2018-02-05T14:08:00.000,1.24152,1.24178,1.24151,1.24157,-1.0,1.241777,1.241545,-2.3200000000000998E-4,0.7642276422764727,0.4308943089430792,0.4471544715446333,0.5609756097560535,0.7560975609756053,0.520325203252078,0.10569105691055296,0.08943089430881834,0.2032520325202386,0.24390243902439465,
2018-02-05T14:10:00.000,1.2416,1.2416,1.24114,1.24119,-1.0,1.241675,1.24138,-2.9500000000015625E-4,0.5500000000000462,0.5666666666666358,0.6833333333333179,0.8833333333333179,0.6416666666667514,0.21666666666677462,0.2,0.3166666666666821,0.35833333333343353,0.04166666666675148,
2018-02-05T14:12:00.000,1.24121,1.24136,1.24113,1.24117,-1.0,1.241612,1.24118,-4.3199999999998795E-4,0.5948275862068619,0.7155172413793186,0.9224137931035027,0.6724137931035505,0.23275862068968323,0.21551724137922287,0.33620689655167957,0.37931034482763903,0.05172413793099818,0.03448275862072926,
2018-02-05T14:14:00.000,1.24118,1.2412,1.24097,1.24104,-1.0,1.241534,1.2411050000000001,-4.2899999999979066E-4,0.7500000000000421,0.9318181818182392,0.712121212121342,0.32575757575769426,0.3106060606060797,0.4166666666667087,0.4545454545455769,0.16666666666675078,0.15151515151530442,0.0530303030303145,
2018-02-05T14:16:00.000,1.24106,1.24116,1.24085,1.24115,-1.0,1.241453,1.241095,-3.5799999999985843E-4,0.9375000000000482,0.7361111111112117,0.38194444444450976,0.36805555555552877,0.46527777777777884,0.500000000000077,0.23611111111113467,0.2222222222223079,0.13194444444439413,0.2083333333333269,
2018-02-05T14:18:00.000,1.24116,1.24135,1.24096,1.24135,-1.0,1.241368,1.24125,-1.180000000000625E-4,0.7571428571428639,0.39285714285715984,0.3785714285713527,0.47857142857136853,0.5142857142857279,0.24285714285713605,0.2285714285714875,0.13571428571421662,0.2142857142856803,0.3571428571428005,
2018-02-05T14:20:00.000,1.24135,1.24144,1.24131,1.24135,0.0,1.241312,1.24135,3.799999999998249E-5,0.5238095238095741,0.5047619047618302,0.6380952380951918,0.6857142857143401,0.3238095238095319,0.30476190476199944,0.18095238095229838,0.2857142857142555,0.4761904761904258,0.4761904761904258,
2018-02-05T14:22:00.000,1.24135,1.24147,1.24116,1.24141,1.0,1.2413129999999999,1.24138,6.700000000003925E-5,0.5698924731181332,0.7204301075267507,0.7741935483870737,0.36559139784943157,0.34408602150544565,0.20430107526870167,0.322580645161221,0.537634408602035,0.537634408602035,0.6021505376342314,
2018-02-05T14:24:00.000,1.24141,1.24148,1.24118,1.24123,0.0,1.241298,1.24132,2.199999999996649E-5,0.7204301075267507,0.7741935483870737,0.36559139784943157,0.34408602150544565,0.20430107526870167,0.322580645161221,0.537634408602035,0.537634408602035,0.6021505376342314,0.4086021505376421,
2018-02-05T14:26:00.000,1.24124,1.24152,1.24124,1.24151,1.0,1.2412969999999999,1.2413699999999999,7.299999999998974E-5,0.7741935483870737,0.36559139784943157,0.34408602150544565,0.20430107526870167,0.322580645161221,0.537634408602035,0.537634408602035,0.6021505376342314,0.4086021505376421,0.7096774193546385,
2018-02-05T14:28:00.000,1.24152,1.24155,1.24132,1.24134,1.0,1.241274,1.241425,1.5100000000001224E-4,0.45333333333332543,0.42666666666678116,0.253333333333207,0.3999999999999408,0.6666666666665679,0.6666666666665679,0.746666666666497,0.5066666666667101,0.8799999999998105,0.6533333333334439,
2018-02-05T14:30:00.000,1.24136,1.24136,1.24095,1.241,-1.0,1.241255,1.24117,-8.499999999989072E-5,0.4571428571430475,0.27142857142847626,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.7999999999999365,0.5428571428572697,0.9428571428570794,0.700000000000222,0.2142857142858729,
2018-02-05T14:32:00.000,1.24099,1.24099,1.24038,1.24049,-1.0,1.241187,1.240745,-4.4200000000005346E-4,0.5641025641025155,0.6581196581196647,0.8290598290598323,0.8290598290598323,0.8803418803418447,0.7264957264958076,0.9658119658119285,0.8205128205129568,0.5299145299146337,0.09401709401714917,
2018-02-05T14:34:00.000,1.24052,1.24059,1.24038,1.24038,-1.0,1.241121,1.2404350000000002,-6.859999999997424E-4,0.6581196581196647,0.8290598290598323,0.8290598290598323,0.8803418803418447,0.7264957264958076,0.9658119658119285,0.8205128205129568,0.5299145299146337,0.09401709401714917,0.0,
2018-02-05T14:36:00.000,1.24039,1.24055,1.24032,1.24039,-1.0,1.241045,1.240385,-6.599999999998829E-4,0.837398373983737,0.837398373983737,0.8861788617885797,0.7398373983740513,0.9674796747967113,0.8292682926830501,0.5528455284553667,0.13821138211384168,0.04878048780484282,0.056910569105710136,
2018-02-05T14:38:00.000,1.2404,1.24091,1.24035,1.24089,-1.0,1.240999,1.24064,-3.589999999999982E-4,0.837398373983737,0.8861788617885797,0.7398373983740513,0.9674796747967113,0.8292682926830501,0.5528455284553667,0.13821138211384168,0.04878048780484282,0.056910569105710136,0.46341463414636785,
2018-02-05T14:40:00.000,1.24088,1.24088,1.24042,1.24042,-1.0,1.240906,1.240655,-2.510000000000012E-4,0.8861788617885797,0.7398373983740513,0.9674796747967113,0.8292682926830501,0.5528455284553667,0.13821138211384168,0.04878048780484282,0.056910569105710136,0.46341463414636785,0.08130081300813155,
2018-02-05T14:42:00.000,1.24044,1.24044,1.23974,1.23994,-1.0,1.2407590000000002,1.24018,-5.790000000001072E-4,0.8232044198895584,0.9779005524861641,0.8839779005525763,0.6961325966851554,0.41436464088402397,0.353591160221006,0.3591160220994956,0.6353591160221373,0.37569060773484186,0.1104972375690567,
2018-02-05T14:44:00.000,1.23999,1.24004,1.23948,1.23969,-1.0,1.240605,1.2398150000000001,-7.899999999998464E-4,0.9806763285023963,0.8985507246377682,0.7342995169082975,0.48792270531409154,0.4347826086957081,0.43961352657013586,0.6811594202899142,0.45410628019331184,0.22222222222228183,0.10144927536233905,
2018-02-05T14:46:00.000,1.23968,1.23987,1.23946,1.23982,-1.0,1.240436,1.239755,-6.810000000001537E-4,0.8995215311005603,0.7368421052632306,0.492822966507236,0.4401913875598396,0.4449760765550865,0.6842105263158342,0.4593301435407207,0.22966507177036036,0.11004784688993334,0.17224880382771715,
2018-02-05T14:48:00.000,1.23983,1.23983,1.23954,1.23959,-1.0,1.240261,1.2397049999999998,-5.56000000000223E-4,0.8105263157895192,0.5421052631579366,0.484210526315803,0.4894736842105743,0.7526315789473856,0.5052631578947713,0.25263157894738564,0.12105263157892153,0.1894736842104808,0.06842105263155926,
2018-02-05T14:50:00.000,1.23956,1.23991,1.23956,1.23987,-1.0,1.240148,1.23973,-4.1800000000002946E-4,0.6732026143791277,0.6013071895424922,0.6078431372549532,0.9346405228758256,0.627450980392191,0.3137254901960955,0.15032679738558677,0.23529411764699906,0.0849673202614123,0.26797385620915887,
2018-02-05T14:52:00.000,1.23988,1.24028,1.2398,1.24006,-1.0,1.240105,1.239965,-1.40000000000029E-4,0.634482758620733,0.6413793103449164,0.9862068965517864,0.6620689655173132,0.3310344827586566,0.15862068965514495,0.2482758620689159,0.08965517241377093,0.28275862068967944,0.41379310344824416,
2018-02-05T14:54:00.000,1.24005,1.24013,1.23939,1.23956,-1.0,1.240023,1.2398099999999999,-2.1300000000024077E-4,0.6578947368421937,0.9868421052632175,0.6776315789474405,0.3618421052631992,0.1973684210526143,0.28289473684206584,0.13157894736840953,0.31578947368424126,0.4407894736841865,0.1118421052631627,
2018-02-05T14:56:00.000,1.23957,1.23977,1.23945,1.23973,-1.0,1.239957,1.2396449999999999,-3.1200000000009E-4,0.9868421052632175,0.6776315789474405,0.3618421052631992,0.1973684210526143,0.28289473684206584,0.13157894736840953,0.31578947368424126,0.4407894736841865,0.1118421052631627,0.2236842105263254,
2018-02-05T14:58:00.000,1.23977,1.23998,1.23967,1.23994,0.0,1.239862,1.239835,-2.6999999999999247E-5,0.691275167785297,0.3691275167785595,0.20134228187917363,0.28859060402680065,0.13422818791944907,0.3221476510067374,0.44966442953016933,0.11409395973154662,0.22818791946309325,0.3691275167785595,
2018-02-05T15:00:00.000,1.23995,1.24007,1.2393,1.23946,-1.0,1.239766,1.2397,-6.599999999989947E-5,0.5614035087719469,0.34210526315782297,0.4561403508770973,0.2543859649122124,0.5,0.6666666666666018,0.22807017543854866,0.37719298245610616,0.5614035087719469,0.14035087719293804,
2018-02-05T15:02:00.000,1.23945,1.24028,1.23945,1.24004,0.0,1.239776,1.23975,-2.6000000000081513E-5,0.39795918367336536,0.5306122448978204,0.29591836734684396,0.5816326530611944,0.775510204081517,0.2653061224489102,0.4387755102040192,0.6530612244897821,0.16326530612238888,0.7551020408163034,
2018-02-05T15:04:00.000,1.24002,1.24002,1.23957,1.23979,1.0,1.239786,1.2399149999999999,1.289999999998237E-4,0.5306122448978204,0.29591836734684396,0.5816326530611944,0.775510204081517,0.2653061224489102,0.4387755102040192,0.6530612244897821,0.16326530612238888,0.7551020408163034,0.4999999999998867,
2018-02-05T15:06:00.000,1.23981,1.24203,1.23964,1.24104,1.0,1.239908,1.240415,5.070000000000352E-4,0.10622710622707406,0.20879120879120164,0.27838827838824176,0.095238095238072,0.15750915750913785,0.23443223443223354,0.05860805860803805,0.2710622710622675,0.17948717948714193,0.637362637362607,
2018-02-05T15:08:00.000,1.2411,1.2419,1.23958,1.24094,1.0,1.240043,1.24099,9.470000000000312E-4,0.20879120879120164,0.27838827838824176,0.095238095238072,0.15750915750913785,0.23443223443223354,0.05860805860803805,0.2710622710622675,0.17948717948714193,0.637362637362607,0.6007326007325731,
